,2018-06-08,2018-06-11,2018-06-12,2018-06-13,2018-06-14,2018-06-15,2018-06-18,2018-06-19,2018-06-20,2018-06-21
CLF,0.38336052202283866,0.4318555008210181,0.40699523052464226,0.4109149277688602,0.4982993197278913,0.49053356282271965,0.4531772575250834,0.3895253682487725,0.4845890410958904,0.44211409395973167
DWDP,,,,,,,,,,
EXAS,0.807945127179194,0.939874364343404,1.0624420401854713,1.0965047943086916,1.1034590215020255,1.126279863481229,1.1679578555934302,1.0444248308325976,1.083859332732191,0.9591311803372391
MDXG,-0.5940000000000001,-0.5949966193373901,-0.5950920245398772,-0.626612355736592,-0.6280193236714976,-0.6207128446536652,-0.6361221779548473,-0.6472893533638144,-0.6238348868175765,-0.6404350607805502
MET,-0.08102345415778267,-0.09916729750189257,-0.10800150262960184,-0.11836428437441382,-0.12267867191896453,-0.1293476217334084,-0.1287369207772795,-0.15299129468420092,-0.14186656671664166,-0.13325718636969353
DLTR,0.10408872260823077,0.11369063412045644,0.1491705374917056,0.16529801324503324,0.1736415570612464,0.2102296163893853,0.26159554730983325,0.2369950389794473,0.2555845662895273,0.2792064658339457
GLW,-0.018771331058020535,-0.0037996545768566037,-0.015829318651066626,-0.027210884353741416,-0.012307692307692242,-0.010207553589656415,-0.018361101666099944,-0.050200803212851364,-0.04314122008763066,-0.04620295698924726
LULU,1.3592420726991494,1.3669245647969053,1.4077071290944123,1.3884329070433288,1.371067997739687,1.4161490683229814,1.448367000188786,1.3792719167904899,1.4404490106544903,1.3915368737098892
MELI,0.002360127724559291,0.08237903079216213,0.11232593358696841,0.06593406593406592,0.15094339622641506,0.15389289783516902,0.11816283924843418,0.07633420822397197,0.09293323994544189,0.045886133073396174
TWLO,1.277755982738329,1.3587662337662336,1.4210738796931772,1.336602589250687,1.294826915597044,1.3191489361702127,1.2928917007815408,1.1078604159323229,1.1495124593716142,1.0444950564971753
MGM,-0.06072627403112607,-0.012195121951219523,0.0015827793605571738,-0.03552508569647883,-0.028438948995363256,-0.04143646408839774,-0.03955841766329349,-0.09773755656108596,-0.07956600361663657,-0.08282766990291268
DE,0.24698412698412708,0.24398570861452962,0.25071428571428567,0.2129409903496282,0.18785098473463568,0.17709899501463955,0.15551211884284588,0.12040318135286254,0.14527134243097417,0.1470588235294117
SWN,-0.17006802721088432,-0.1688311688311689,-0.16503267973856206,-0.1912908242612752,-0.14473684210526316,-0.16504854368932032,-0.12376237623762376,-0.09369676320272569,-0.07413793103448274,-0.025454545454545396
MDLZ,-0.1424876050873033,-0.1181499342393687,-0.10888252148997135,-0.12050832602979844,-0.11655368467089433,-0.11028770706190061,-0.11086523567160878,-0.11301671064204033,-0.09482567177437273,-0.09782125389061802
DNR,2.204379562043795,1.9794520547945202,1.7792207792207795,1.6289308176100628,1.8194444444444442,1.7092198581560285,1.8111888111888108,1.8219178082191783,2.1666666666666665,2.3726923076923074
TRN,0.331026528258362,0.31852409638554224,0.29743780170813205,0.273529411764706,0.2914179104477612,0.28480538922155696,0.27979081060889044,0.24759437453737987,0.26398798347728114,0.2789011827546739
YNDX,0.2919626168224301,0.3329523809523811,0.4059367771781033,0.38546423135464214,0.43045843045843046,0.39542103220799385,0.4411419632381697,0.35300751879699255,0.37676190476190485,0.3289768483943243
TGT,0.42815302947098655,0.38945518453427064,0.36633834456540515,0.35970721505751113,0.33460076045627374,0.3928957807428777,0.46588101121459813,0.4807580738735253,0.48084855627578094,0.5231591448931117
MRO,0.7361455748552521,0.7121212121212122,0.6925515055467513,0.6502690238278246,0.6708860759493671,0.6160064672594987,0.6230031948881789,0.6437149719775821,0.7462686567164176,0.7441860465116279
CF,0.6129996264475159,0.5805504587155963,0.5917397660818713,0.5558286516853934,0.6412130069419073,0.6665420560747664,0.6660623640319074,0.6005665722379605,0.640176600441501,0.699250936329588
THO,-0.012811802387654114,-0.008207132388861615,-0.03158705701078579,-0.07023506088926657,-0.06899810964083175,-0.06534709726299848,-0.06239893465233526,-0.07669201163991368,-0.006354927440007652,-0.024759413248621964
WGO,0.4845173041894353,0.4593639575971731,0.42307692307692313,0.3537414965986394,0.3897435897435897,0.3745704467353952,0.4110535405872193,0.3517587939698492,0.5819112627986349,0.36322869955156944
JCP,-0.381578947368421,-0.39425051334702255,-0.38065843621399187,-0.41719077568134166,-0.4512195121951219,-0.43595041322314043,-0.45019920318725104,-0.42355371900826444,-0.39869281045751637,-0.3533487297921478
EPD,0.08142116950407097,0.09050609530845954,0.09507829977628646,0.08167853128512559,0.08840196448809978,0.05093632958801497,0.054064131245339375,0.04999999999999982,0.07621600919188065,0.07112648981161085
MYL,0.04155124653739617,0.041905712147667806,0.07664609053497928,0.10325655281969803,0.04303062302006322,0.054624121146565896,0.05065359477124187,0.04029008863819494,0.038749331908070506,0.004703423046772848
CTL,-0.32063125481139343,-0.3163538873994637,-0.32518796992481214,-0.35609397944199705,-0.3405346027096301,-0.33135435992578854,-0.2951010886469674,-0.2728706624605678,-0.24817813765182184,-0.23752045826513912
TK,0.27258566978193155,0.35008103727714746,0.3820033955857387,0.3137254901960782,0.3880070546737213,0.42909760589318613,0.4736842105263157,0.48168498168498175,0.5394736842105261,0.5190114068441065
ADSK,0.21607271418286533,0.28334119867862184,0.278481012658228,0.2753138075313808,0.30329566854990575,0.3069710172381135,0.34687261632341726,0.32856066314996224,0.3431811683979795,0.31138234459267666
SIRI,0.3407407407407408,0.3884615384615384,0.398076923076923,0.3950381679389312,0.43023255813953476,0.4633204633204635,0.4763285024154589,0.4255725190839694,0.4498069498069499,0.3702290076335877
SJM,-0.20224107073379505,-0.1650676313306071,-0.17297930495900038,-0.19034622582657523,-0.1861468465641669,-0.16846244593000392,-0.1646087235407312,-0.15818298969072164,-0.13083272043801586,-0.1281566175865756
WB,0.37240757439134375,0.38619676945668147,0.4167781643029169,0.452123343251285,0.5500626653669405,0.5246038365304422,0.5092827004219411,0.35308278721412334,0.4065874730021599,0.30424636174636177
WTW,2.0438659058487874,2.241327862737785,2.3877400295420976,2.445664105378705,2.5284132841328413,2.346875,2.4972125435540073,2.3419913419913416,2.344905905256327,2.2706451612903225
NTNX,2.1426174496644297,2.2242562929061784,2.509837962962963,2.537604456824513,2.5883027522935778,2.5446735395189,2.6065666572318147,2.35239651416122,2.28,2.2178298800436207
HIMX,-0.0058616647127782695,0.035626535626535505,0.04607721046077229,0.06559405940594054,0.10619469026548667,0.08233731739707828,0.0012300123001229846,-0.017721518987341867,-0.0038461538461538325,-0.03041825095057027
VIPS,-0.07203718048024788,-0.06661379857256144,-0.07736156351791523,-0.07024793388429751,-0.07262103505843076,-0.04749787955894813,-0.011026293469041493,-0.03784693019343999,-0.0181347150259068,-0.019607843137254943
ATVI,0.22691990090834047,0.29243494744097887,0.3379140239605356,0.32417962003454237,0.32951240376390056,0.31403836360549997,0.3243197278911567,0.2805039787798407,0.2774729842061514,0.2564271588661833
GIS,-0.24982517482517497,-0.22193028551410054,-0.2222222222222222,-0.23293794051916805,-0.2423829787234043,-0.22777494475607685,-0.21663747810858147,-0.21253501400560226,-0.20919985900599236,-0.19587617861590456
OPK,-0.31948881789137384,-0.3401253918495297,-0.3379204892966361,-0.31748466257668706,-0.31288343558282194,-0.3178294573643411,-0.3200612557427258,-0.3399089529590289,-0.28507462686567164,-0.34957627118644063
SHOP,0.647207608255767,0.7522143247676327,0.8589267634154574,0.8991142298401011,0.9674320524835989,0.9705194197473093,0.9882664212584837,0.8839443462897527,0.9366988981335733,0.8449315068493151
AIG,-0.1341501727929626,-0.14100966033032103,-0.14509558132246936,-0.14837303440759775,-0.14708171206225684,-0.1347751136185551,-0.12917385170089357,-0.1321344800625489,-0.12904243571541252,-0.14156912369503316
RTN,0.33707234997195745,0.32074064868895236,0.28849391955098236,0.27320609740984025,0.24756863227871473,0.23942189421894233,0.2463705708661419,0.19688299038110313,0.19863306279367787,0.19224417395559357
OSTK,1.3488372093023258,1.3939393939393936,1.553156146179402,1.4805194805194808,1.5868852459016396,1.5508196721311474,1.507936507936508,1.3628048780487805,1.3534743202416921,1.285714285714286
COG,0.05465949820788518,0.028846153846153744,0.03555750658472334,0.020539152759948776,0.02207792207792192,0.006855184233076184,0.025951557093425448,0.06020362992474548,0.07857142857142874,0.09217002237136462
NTES,-0.22337712026527223,-0.16606284171003227,-0.15995562226717996,-0.1540654314030958,-0.13478305119245515,-0.12912153620118227,-0.1502171936559249,-0.20368772568945137,-0.1946287519747235,-0.21298613041732317
BBY,0.22331246827947893,0.2668157577842767,0.29639355742296924,0.2663785652549697,0.2755741127348643,0.32290008841732987,0.3847259658580413,0.3696002867897472,0.38103040233023844,0.3965923509153524
PTCT,1.2661782661782661,1.3154362416107381,1.2853702588801927,1.2480666270077334,1.2824019024970275,1.237116473041406,1.818128310771042,0.9325581395348839,1.0940070505287895,1.0663456090651557
HDP,0.39212598425196865,0.4506688963210703,0.4569536423841061,0.34603886397608385,0.4343434343434345,0.5082872928176796,0.5106382978723403,0.4747930775018814,0.4905087319665906,0.44082840236686405
EMES,-0.1865121180189674,-0.2138554216867471,-0.23336547733847635,-0.23973256924546327,-0.22632103688933203,-0.16740576496674053,-0.13993174061433444,-0.14384349827387788,-0.07464454976303314,-0.07554744525547452
TXN,0.37230258477590694,0.4249690976514213,0.42393584207279456,0.4075811828620819,0.43113772455089827,0.4471778221778222,0.43525721455457966,0.3959715057725375,0.4357169787608395,0.4142086105183884
LB,-0.26694411414982167,-0.2936902485659656,-0.3213157405686675,-0.318970341354225,-0.31888720666161996,-0.30113309007105815,-0.29480217222653227,-0.30672835935993825,-0.3056085463563526,-0.2837995337995338
CORT,0.6090356211989574,0.625,0.7183226982680038,0.7582720588235292,0.8322274881516585,0.8129092609915809,0.5834896810506565,0.4849452554744522,0.4612644701691897,0.3595691797845899
TMUS,-0.12010960572385443,-0.09163533834586468,-0.10174733261172098,-0.08326823933760352,-0.05911174332226965,-0.05644654088050316,-0.04387771265642326,-0.05421027964380576,-0.05689277899343537,-0.05836086204184365
NBR,-0.09612983770287131,-0.1294964028776978,-0.16937354988399067,-0.206896551724138,-0.17957746478873238,-0.2110429447852762,-0.23529411764705876,-0.23607748184019373,-0.19221105527638194,-0.15161725067385445
HRB,0.10500379075056854,0.1218022145857196,0.11951588502269295,-0.1000370507595405,-0.18400274630964641,-0.21159613462179272,-0.21290106951871657,-0.21652514696276948,-0.20059780803719696,-0.23794108125606994
AMGN,0.13310790039963116,0.1252590515665002,0.12245269286754001,0.11707109408258831,0.12531798909751668,0.12735360428980558,0.13255756680211794,0.12780907383851225,0.12159480425762226,0.08059527283338208
VLO,0.8949034504590061,0.8475329451425067,0.7903519417475726,0.7718322561250563,0.8041698841698841,0.7804915752048232,0.7711246200607904,0.750788169944453,0.7628332063975627,0.73747680890538
MDT,0.01442867116592983,0.0009247485839787295,-0.010726920004564655,-0.015596330275229331,-0.012321734169994492,-0.010038786219484286,-0.020776566757493176,-0.026744578042476652,-0.03028597162801172,-0.030129519089987622
CL,-0.16426969257157942,-0.1586379833707272,-0.15645268034414295,-0.1668648434403487,-0.16565629942013693,-0.1521938441388342,-0.17035775127768316,-0.1677503250975293,-0.16306483300589392,-0.1584302325581396
SPWR,-0.13814180929095354,-0.0674157303370787,-0.008827238335434973,-0.014814814814814725,-0.00619578686493194,0.0039525691699604515,0.05151915455746359,0.03851091142490359,0.07323568575233041,0.06380208333333326
WFT,-0.1312649164677805,-0.2130044843049328,-0.1995412844036697,-0.22123893805309724,-0.15662650602409645,-0.0954907161803713,-0.16870415647921755,-0.18137254901960786,-0.18292682926829262,-0.16580976863753216
CYH,-0.49941383352872215,-0.47274881516587675,-0.4831591173054587,-0.5017103762827821,-0.5337690631808278,-0.505050505050505,-0.5,-0.5060240963855422,-0.4733257661748014,-0.4886621315192744
USB,0.005214368482039378,-0.027226318774815628,-0.030652790917691686,-0.035134114091424196,-0.03614685844057541,-0.019091256204658236,-0.018940118614884316,-0.017500475556400996,-0.020443255636224733,-0.02115384615384619
LCI,-0.1729323308270676,-0.1421188630490956,-0.1461538461538462,-0.13838120104438634,-0.10781671159029649,-0.1382113821138211,-0.20540540540540542,-0.22427440633245388,-0.22811671087533159,-0.2597402597402597
CY,0.1995783555867885,0.26122148638704945,0.27366104181951556,0.26289034132171385,0.3320783132530123,0.33807030665669413,0.34170471841704697,0.2935435435435436,0.3227513227513228,0.30024868123587045
NWL,-0.5346030548745992,-0.5193463561232157,-0.5010426540284361,-0.5158051320193381,-0.518254837531946,-0.5228063747939183,-0.5274384685505925,-0.5185185185185185,-0.507029053420806,-0.503817766787141
AA,0.44835820895522405,0.5122690093910938,0.5509754562617999,0.48860837438423665,0.5168040583386178,0.47495120364346155,0.526,0.4396244739397863,0.4866995073891627,0.5136409565510272
BX,-0.016221087413637703,-0.014084507042253502,0.005822862396567485,0.0033404190707562176,0.016173329264571157,0.022126613398893547,0.011635027556644362,-0.010281221651043393,-0.006071645415907545,-0.020631067961165095
NTR,,,,,,,,,,
VKTX,6.887096774193548,7.428571428571427,7.119047619047619,7.857142857142858,9.294642857142856,10.477477477477477,10.537037037037036,10.42056074766355,11.434343434343434,10.722731906218145
ALLY,0.4008416622830089,0.35652615540883703,0.3735248845561827,0.3236327145007527,0.31765882941470736,0.28766455387615797,0.2950417280314186,0.2935643564356436,0.30259222333001,0.3007481296758103
UAA,0.14886578449905485,0.1014625228519197,0.037165082108902237,0.029193899782135047,0.033920704845815,0.06909258406264396,0.11052882324916635,0.07611798287345395,0.12841796875,0.13244707040866577
MMM,0.003156259104593495,-0.00874691924805493,-0.01190992815468439,-0.020180766103964576,-0.030379505737822,-0.029911496048085517,-0.04253423372725573,-0.06547619047619058,-0.07161604799400079,-0.07716151461054221
TROX,0.33545197740113,0.38802816901408455,0.36142061281337057,0.34776725304465517,0.3548611111111113,0.4672011661807578,0.44665194996320823,0.3743807501769285,0.42846768336964436,0.4475471698113207
OLED,-0.23957513768686067,-0.1967147435897436,-0.1517742625053442,-0.17727840199750322,-0.16652578191039735,-0.18622780424426155,-0.22797262617621905,-0.2611411911703456,-0.248932536293766,-0.2604917337855024
ARWR,5.403726708074534,5.858024691358024,6.183544303797468,6.426751592356688,6.236024844720497,5.589285714285714,7.635220125786164,7.496969696969698,7.055214723926381,6.494318181818182
ERJ,0.26522187822497423,0.3160676532769555,0.3922914466737064,0.3858638743455496,0.3573667711598747,0.33959311424100136,0.38432835820895495,0.30259806418746815,0.3650371944739639,0.3471557682083999
HLT,0.29406336511842524,0.29714285714285715,0.2727410782080488,0.24499623777276147,0.2517735849056604,0.25415108451757673,0.2698388796867941,0.24147217235188512,0.24483910139647858,0.2411585365853659
RCL,-0.08278673993972696,-0.05590967036969574,-0.03821656050955413,-0.025715059099521764,0.01666069509136503,0.021772106719015083,0.024307417336908,-0.008826125330979706,-0.0010745947882153661,-0.027828987797383964
GPRO,-0.3153575615474794,-0.2544802867383512,-0.22977725674091432,-0.23606168446026088,-0.2541966426858513,-0.22800495662949194,-0.1647361647361647,-0.2002551020408163,-0.14871794871794874,-0.13896103896103895
RH,1.2889472620731461,1.3399684666929446,2.0091244418559504,1.9672476537061865,1.9026132731716485,2.0606925418569255,1.94280266920877,1.8387881054797082,1.8629671574178936,1.7936610608020698
WBA,-0.2217994353749847,-0.20903815285837746,-0.2213665811025547,-0.2187041564792176,-0.21730212355212342,-0.20300387596899228,-0.18217746047934713,-0.19045232427014158,-0.1315453384418901,-0.13108038914490538
ESRX,0.29870775347912537,0.2957173098843837,0.2663147792706333,0.3056043429666293,0.3029150823827629,0.2957679505468378,0.27725757816219665,0.25455394675385334,0.26300851466414366,0.24151946224792886
HBAN,0.2143962848297214,0.17080511662904452,0.16604338070306657,0.16479400749063688,0.14988814317673382,0.1534988713318286,0.15960665658093798,0.15390390390390385,0.16780045351473905,0.18836140888208264
SPOT,,,,,,,,,,
GG,0.034331628926223656,0.05882352941176472,0.05629629629629629,0.040322580645161255,0.08484848484848495,0.0672268907563025,0.06783536585365857,0.05134099616858245,0.04214559386973171,0.008961911874533213
PGNX,0.24892703862660936,0.2702312138728322,0.2772133526850509,0.3201174743024964,0.27482014388489207,0.28888888888888875,0.27055306427503734,0.23768115942028967,0.21037868162692863,0.12467018469656987
SCHW,0.45196177062374243,0.39040930007265673,0.36843361986628453,0.36409036860879906,0.3382978723404255,0.3316714150047484,0.323473282442748,0.301695713612812,0.3179876601803511,0.322874251497006
UPS,0.09227166276346588,0.09174997664206286,0.08628602900679283,0.06809285389167052,0.0713045068104945,0.05904226374025012,0.05588208698797348,0.03562731126544594,0.03685795091688715,0.038190310467991484
UNH,0.37971269745170355,0.3985451339138102,0.4146722454672247,0.3966859983429991,0.40014257512612406,0.4191152012418229,0.403237350657931,0.3824718609987978,0.3794401702406285,0.3590741942461606
FEYE,0.07332490518331225,0.1245085190039319,0.16010673782521678,0.14672835426305353,0.14040870138431116,0.13609072715143444,0.12293456708526085,0.11923583662714088,0.12259774685222014,0.10992671552298461
ETE,0.0823095823095823,0.08292978208232449,0.0628366247755836,0.048048048048048075,0.08983156581409846,0.07836990595611293,0.04133738601823711,0.06658369632856265,0.1204663212435233,0.12838283828382835
ALGN,1.2834277433803192,1.340880080618072,1.4701903632940523,1.5175924643302396,1.538253638253638,1.5181224829884736,1.5478452430125298,1.4398129592518374,1.481121164705082,1.4403025030116452
CBOE,0.16824005394470665,0.169025069637883,0.17647058823529393,0.16201490047814948,0.1534444444444445,0.14831360285905726,0.1690188551428251,0.17384512385628215,0.17153776978417268,0.1718081513172709
VSTM,1.5818181818181816,1.624413145539906,1.5962441314553995,1.7081339712918662,1.669856459330144,2.248756218905473,3.2475247524752477,3.109004739336493,2.8715596330275224,2.3913043478260874
CVI,0.9730392156862746,0.8722508189050069,0.7833951762523192,0.805025593299209,0.9291770573566085,0.9154577288644323,0.9252199413489735,0.869961612284069,0.8870084619213539,0.8578982188295166
BERY,-0.18619858888315266,-0.17572932849991374,-0.17146324549237169,-0.2002414625733011,-0.20300362506473324,-0.19831150930392827,-0.19511772853185594,-0.19581024930747915,-0.19938016528925617,-0.19788963847085284
UTX,0.06394864098716035,0.06241710875331563,0.06648314981648307,0.05730468099283681,0.057745187901008244,0.05101449275362313,0.058623266627916504,0.026261797291752265,0.03168463500946417,0.01601642710472273
DISH,-0.49851492887290916,-0.5059981544140264,-0.5017695030004615,-0.5024227740763174,-0.47472256473489516,-0.46982230392156865,-0.46589147286821697,-0.47660818713450304,-0.44955724225173943,-0.4609424414927261
GPS,0.42395693135935386,0.43451598773543587,0.42369217466493736,0.37617421007685725,0.34752688172043,0.3698570809874404,0.421581476627348,0.41250542770299603,0.49480343425214635,0.5182648401826484
CARA,-0.09566184649610676,-0.04834012813046018,-0.04330484330484341,-0.03325688073394506,-0.03899082568807333,-0.01869158878504673,-0.011098130841121545,-0.04810996563573877,-0.05935556811758058,-0.1446153846153846
SFIX,,,,,,,,,,
PX,0.2019100616634082,0.17901461193920265,0.1953767503889754,0.17750220135016148,0.1949848361565205,0.18834346729942153,0.16522058823529417,0.138135717426352,0.1503413475808848,0.17311455667620046
BAX,0.25133868808567605,0.27635375997284006,0.3184601924759405,0.28852798894263976,0.30062090375991724,0.298463663041602,0.28258242706715,0.24550797649034428,0.22461589846359375,0.22564529558701074
BBD,-0.1227651966626937,-0.11829268292682915,-0.09649122807017552,-0.1132075471698114,-0.19202898550724623,-0.16176470588235292,-0.19151515151515153,-0.16222760290556903,-0.11180904522613067,-0.13481012658227853
